SOCIEDAD	EMPLID	UNICO	CODIGO
TLS	2013003705		921P0080
TLS	2013003705		921P0080
TLS	2013005578		071G3009
TLS	2013005578		071G3009
TLS	2013006845		101I47022
TLS	2013007242		091I40086
TLS	2013007242		091I40086
TLS	2013007242		091I40086
TLS	2013007242		091I40086
TLS	2013009702		122I47021
TLS	2013013019		2015206897
TLS	2013013019		2015206897
TLS	2013013019		2015206897
TLS	2013013019		2015206897
TLS	2013013019		2015206897
TLS	2013017855		2015103878
TLS	2013017855		2015103878
TLS	2013017855		2015103878
TLS	2013017855		2015103878
TLS	2013018121		141I40009
TLS	2013018134		141I40041
TLS	2013018134		141I40041
TLS	2013018134		141I40041
TLS	2013018134		141I40041
TLS	2013018256		141PR9002
TLS	2013018256		141PR9002
TLS	2014100042		2014100517
TLS	2014100042		2014100517
TLS	2014100042		2014100517
TLS	2014100042		2014100517
TLS	2014100298		2014100919
TLS	2014100298		2014100919
TLS	2014100298		2014100919
TLS	2014100298		2014100919
TLS	2014100338		2014100646
TLS	2014100338		2014100646
TLS	2014100338		2014100646
TLS	2014100338		2014100646
TLS	2014100429		2014100728
TLS	2014300193		2015104258
TLS	2014300193		2015104258
TLS	2014300193		2015104258
TLS	2014300193		2015104258
TLS	2014300193		2015104258
TLS	2014300675		2014202710
TLS	2014300926		2015206195
TLS	2014300926		2015206195
TLS	2014300926		2015206195
TLS	2014300926		2015206195
TLS	2014301119		2014202969
TLS	2014301119		2014202969
TLS	2014301119		2014202969
TLS	2014301119		2014202969
TLS	2014301453		2021266419
TLS	2014301453		2021266419
TLS	2014301494		2015103396
TLS	2014301494		2015103396
TLS	2014301494		2015103396
TLS	2014301494		2015103396
TLS	2014301494		2015103396
TLS	2014302223		2015103752
TLS	2014302223		2015103752
TLS	2014302223		2015103752
TLS	2014302223		2015103752
TLS	2015000092		2020151345
TLS	2015000344		2015104045
TLS	2015000908		2015104880
TLS	2015000908		2015104880
TLS	2015000908		2015104880
TLS	2015000908		2015104880
TLS	2015001123		2015105243
TLS	2015001123		2015105243
TLS	2015001123		2015105243
TLS	2015001123		2015105243
TLS	2015001125		2015105193
TLS	2015001201		2015105289
TLS	2015001201		2015105289
TLS	2015001201		2015105289
TLS	2015001201		2015105289
TLS	2015001559		2016107623
TLS	2015001559		2016107623
TLS	2015001559		2016107623
TLS	2015001559		2016107623
TLS	2015001559		2016107623
TLS	2015001589		2019144503
TLS	2015001589		2019144503
TLS	2015001589		2019144503
TLS	2015001589		2019144503
TLS	2015001676		2015205839
TLS	2015001676		2015205839
TLS	2015001676		2015205839
TLS	2015001676		2015205839
TLS	2015001676		2015205839
TLS	2015001800		2015206111
TLS	2015002038		2019245640
TLS	2015002038		2019245640
TLS	2015002038		2019245640
TLS	2015002038		2019245640
TLS	2015002381		2016226315
TLS	2015002381		2016226315
TLS	2015002381		2016226315
TLS	2015002381		2016226315
TLS	2015002381		2016226315
TLS	2015002819		2021162308
TLS	2015002819		2021162308
TLS	2015002819		2021162308
TLS	2015002819		2021162308
TLS	2015002819		2021162308
TLS	2015002819		2021162308
TLS	2015002819		2021162308
TLS	2015002819		2021162308
TLS	2015002969		2016107750
TLS	2015003003		2016107757
TLS	2015003003		2016107757
TLS	2015003003		2016107757
TLS	2015003003		2016107757
TLS	2015003003		2016107757
TLS	2015003221		2017231898
TLS	2015003221		2017231898
TLS	2015003421		2016108248
TLS	2015003421		2016108248
TLS	2015003421		2016108248
TLS	2015003421		2016108248
TLS	2015003421		2016108248
TLS	2015003565		2018239261
TLS	2015003565		2018239261
TLS	2015003565		2018239261
TLS	2015003652		2016108283
TLS	2015003652		2016108283
TLS	2015003652		2016108283
TLS	2015003652		2016108283
TLS	2015003652		2016108283
TLS	2015003734		2016108335
TLS	2015003734		2016108335
TLS	2015003734		2016108335
TLS	2015003734		2016108335
TLS	2015003734		2016108335
TLS	2015003904		2016125002
TLS	2015003904		2016125002
TLS	2015003904		2016125002
TLS	2015003904		2016125002
TLS	2015004043		2020257048
TLS	2015004043		2020257048
TLS	2015004043		2020257048
TLS	2015004043		2020257048
TLS	2015004144		2022277962
TLS	2015004144		2022277962
TLS	2015004144		2022277962
TLS	2015004144		2022277962
TLS	2016000022		2022172453
TLS	2016000022		2022172453
TLS	2016000022		2022172453
TLS	2016000022		2022172453
TLS	2016000022		2022172453
TLS	2016000045		2016111509
TLS	2016000045		2016111509
TLS	2016000045		2016111509
TLS	2016000045		2016111509
TLS	2016000045		2016111509
TLS	2016000288		2018135097
TLS	2016000288		2018135097
TLS	2016000443		2016111681
TLS	2016000443		2016111681
TLS	2016000443		2016111681
TLS	2016000443		2016111681
TLS	2016000443		2016111681
TLS	2016000603		2016111949
TLS	2016000603		2016111949
TLS	2016000603		2016111949
TLS	2016000603		2016111949
TLS	2016000771		2017232550
TLS	2016000771		2017232550
TLS	2016000771		2017232550
TLS	2016000828		2016112064
TLS	2016000828		2016112064
TLS	2016000828		2016112064
TLS	2016000828		2016112064
TLS	2016000828		2016112064
TLS	2016000855		2016112073
TLS	2016000855		2016112073
TLS	2016000855		2016112073
TLS	2016000855		2016112073
TLS	2016000855		2016112073
TLS	2016000886		2016112084
TLS	2016000886		2016112084
TLS	2016000886		2016112084
TLS	2016000886		2016112084
TLS	2016000910		2016112101
TLS	2016000910		2016112101
TLS	2016000910		2016112101
TLS	2016001002		2016124431
TLS	2016001002		2016124431
TLS	2016001002		2016124431
TLS	2016001002		2016124431
TLS	2016001032		2016124443
TLS	2016001032		2016124443
TLS	2016001032		2016124443
TLS	2016001064		2016124467
TLS	2016001064		2016124467
TLS	2016001064		2016124467
TLS	2016001064		2016124467
TLS	2016001064		2016124467
TLS	2016001083		2016124479
TLS	2016001083		2016124479
TLS	2016001083		2016124479
TLS	2016001083		2016124479
TLS	2016001083		2016124479
TLS	2016001362		2016226343
TLS	2016001362		2016226343
TLS	2016001362		2016226343
TLS	2016001362		2016226343
TLS	2016001638		2016225404
TLS	2016001638		2016225404
TLS	2016001638		2016225404
TLS	2016001638		2016225404
TLS	2016001659		2016225419
TLS	2016001659		2016225419
TLS	2016001713		2016225437
TLS	2016001713		2016225437
TLS	2016001713		2016225437
TLS	2016001713		2016225437
TLS	2016002248		2016225747
TLS	2016002248		2016225747
TLS	2016002248		2016225747
TLS	2016002248		2016225747
TLS	2016002380		2016225881
TLS	2016002380		2016225881
TLS	2016002380		2016225881
TLS	2016002380		2016225881
TLS	2016002380		2016225881
TLS	2016002618		2016226061
TLS	2016002618		2016226061
TLS	2016002618		2016226061
TLS	2016002618		2016226061
TLS	2016002618		2016226061
TLS	2016003093		2016226547
TLS	2016003093		2016226547
TLS	2016003093		2016226547
TLS	2016003400		2017127489
TLS	2016003400		2017127489
TLS	2016003400		2017127489
TLS	2016003400		2017127489
TLS	2016003530		2017127524
TLS	2016003530		2017127524
TLS	2016003530		2017127524
TLS	2016003530		2017127524
TLS	2016003530		2017127524
TLS	2016003629		2017127551
TLS	2016003629		2017127551
TLS	2016003629		2017127551
TLS	2016003629		2017127551
TLS	2016003629		2017127551
TLS	2016004115		2017127784
TLS	2016004115		2017127784
TLS	2016004415		2017128052
TLS	2016004415		2017128052
TLS	2016004415		2017128052
TLS	2016004415		2017128052
TLS	2016004415		2017128052
TLS	2016004490		2017128166
TLS	2016004490		2017128166
TLS	2016004526		2017128189
TLS	2016004526		2017128189
TLS	2016004526		2017128189
TLS	2016004526		2017128189
TLS	2016004526		2017128189
TLS	2016004745		2017128345
TLS	2016004745		2017128345
TLS	2016004745		2017128345
TLS	2016004745		2017128345
TLS	2016004745		2017128345
TLS	2016004799		2017128373
TLS	2016004799		2017128373
TLS	2016004980		2017128701
TLS	2016004980		2017128701
TLS	2016004980		2017128701
TLS	2017000012		2017128712
TLS	2017000012		2017128712
TLS	2017000129		2017128867
TLS	2017000322		2017232160
TLS	2017000322		2017232160
TLS	2017000322		2017232160
TLS	2017000478		2017129164
TLS	2017000478		2017129164
TLS	2017000570		2017129263
TLS	2017000570		2017129263
TLS	2017000570		2017129263
TLS	2017000570		2017129263
TLS	2017000570		2017129263
TLS	2017000718		2017129415
TLS	2017000718		2017129415
TLS	2017000718		2017129415
TLS	2017000718		2017129415
TLS	2017000718		2017129415
TLS	2017000798		2017129475
TLS	2017000890		2017129749
TLS	2017000890		2017129749
TLS	2017000939		2017129761
TLS	2017000939		2017129761
TLS	2017001030		2017129805
TLS	2017001030		2017129805
TLS	2017001030		2017129805
TLS	2017001131		2017129865
TLS	2017001298		2017130045
TLS	2017001526		2017130287
TLS	2017001558		2017130299
TLS	2017001596		2017130317
TLS	2017002179		2017231194
TLS	2017002179		2017231194
TLS	2017002364		2017231275
TLS	2017002364		2017231275
TLS	2017002364		2017231275
TLS	2017002364		2017231275
TLS	2017002364		2017231275
TLS	2017002585		2017231790
TLS	2017002585		2017231790
TLS	2017002585		2017231790
TLS	2017002585		2017231790
TLS	2017002585		2017231790
TLS	2017002777		2017231465
TLS	2017002777		2017231465
TLS	2017002777		2017231465
TLS	2017002777		2017231465
TLS	2017002777		2017231465
TLS	2017002991		2017231662
TLS	2017002991		2017231662
TLS	2017002991		2017231662
TLS	2017002991		2017231662
TLS	2017002991		2017231662
TLS	2017003350		2017232082
TLS	2017003350		2017232082
TLS	2017003391		2017232102
TLS	2017003667		2017232304
TLS	2017003840		2017232464
TLS	2017003840		2017232464
TLS	2017003840		2017232464
TLS	2017003840		2017232464
TLS	2017003840		2017232464
TLS	2017003897		2017232525
TLS	2017003897		2017232525
TLS	2017003897		2017232525
TLS	2017003929		2017232557
TLS	2017003929		2017232557
TLS	2017003929		2017232557
TLS	2017003929		2017232557
TLS	2017003929		2017232557
TLS	2017004304		2019141728
TLS	2017004304		2019141728
TLS	2017004304		2019141728
TLS	2017004304		2019141728
TLS	2017004406		2018133567
TLS	2017004406		2018133567
TLS	2017004406		2018133567
TLS	2017004406		2018133567
TLS	2017004406		2018133567
TLS	2017004460		2018133582
TLS	2017004460		2018133582
TLS	2017004460		2018133582
TLS	2017004460		2018133582
TLS	2017004586		2018134096
TLS	2017004586		2018134096
TLS	2017004593		2018133636
TLS	2017004593		2018133636
TLS	2017004593		2018133636
TLS	2017004593		2018133636
TLS	2017004608		2019144179
TLS	2017004608		2019144179
TLS	2017004608		2019144179
TLS	2017004608		2019144179
TLS	2017004608		2019144179
TLS	2017004867		2018133754
TLS	2017004867		2018133754
TLS	2017004920		2018133767
TLS	2017004920		2018133767
TLS	2017004920		2018133767
TLS	2017004920		2018133767
TLS	2017004920		2018133767
TLS	2017004939		2018133774
TLS	2017004939		2018133774
TLS	2017004939		2018133774
TLS	2017004939		2018133774
TLS	2017005169		2018133860
TLS	2017005169		2018133860
TLS	2017005169		2018133860
TLS	2017005169		2018133860
TLS	2017005169		2018133860
TLS	2017005373		2018133965
TLS	2017005373		2018133965
TLS	2017005373		2018133965
TLS	2017005373		2018133965
TLS	2017005373		2018133965
TLS	2017005408		2020256052
TLS	2017005408		2020256052
TLS	2017005408		2020256052
TLS	2017005408		2020256052
TLS	2017005408		2020256052
TLS	2017005440		2020256090
TLS	2017005529		2018134189
TLS	2017005891		2018135121
TLS	2017005891		2018135121
TLS	2017006150		2018134481
TLS	2018000058		2021268017
TLS	2018000058		2021268017
TLS	2018000113		2021160536
TLS	2018000368		2018135214
TLS	2018000368		2018135214
TLS	2018000368		2018135214
TLS	2018000368		2018135214
TLS	2018000368		2018135214
TLS	2018000408		2018135242
TLS	2018000408		2018135242
TLS	2018000408		2018135242
TLS	2018000408		2018135242
TLS	2018000408		2018135242
TLS	2018000446		2018135266
TLS	2018000446		2018135266
TLS	2018000446		2018135266
TLS	2018000446		2018135266
TLS	2018000446		2018135266
TLS	2018000494		2018135291
TLS	2018000555		2018136832
TLS	2018000555		2018136832
TLS	2018000709		2018135612
TLS	2018000709		2018135612
TLS	2018000709		2018135612
TLS	2018000709		2018135612
TLS	2018000731		2022172387
TLS	2018000889		2018135836
TLS	2018000982		2018135733
TLS	2018000982		2018135733
TLS	2018000982		2018135733
TLS	2018000982		2018135733
TLS	2018001165		2018135862
TLS	2018001165		2018135862
TLS	2018001221		2018135894
TLS	2018001224		2018135897
TLS	2018001224		2018135897
TLS	2018001224		2018135897
TLS	2018001224		2018135897
TLS	2018001224		2018135897
TLS	2018001244		2018135907
TLS	2018001318		2018135949
TLS	2018001318		2018135949
TLS	2018001318		2018135949
TLS	2018001318		2018135949
TLS	2018001318		2018135949
TLS	2018001339		2018135957
TLS	2018001339		2018135957
TLS	2018001339		2018135957
TLS	2018001339		2018135957
TLS	2018001339		2018135957
TLS	2018001385		2018135994
TLS	2018001385		2018135994
TLS	2018001385		2018135994
TLS	2018001385		2018135994
TLS	2018001385		2018135994
TLS	2018001460		2018136662
TLS	2018001460		2018136662
TLS	2018001460		2018136662
TLS	2018001460		2018136662
TLS	2018001526		2018136198
TLS	2018001526		2018136198
TLS	2018001526		2018136198
TLS	2018001526		2018136198
TLS	2018001526		2018136198
TLS	2018001783		2018136384
TLS	2018001783		2018136384
TLS	2018001783		2018136384
TLS	2018001893		2018136575
TLS	2018001893		2018136575
TLS	2018001893		2018136575
TLS	2018001893		2018136575
TLS	2018001893		2018136575
TLS	2018002009		2018136684
TLS	2018002009		2018136684
TLS	2018002009		2018136684
TLS	2018002009		2018136684
TLS	2018002009		2018136684
TLS	2018002174		2018136824
TLS	2018002174		2018136824
TLS	2018002174		2018136824
TLS	2018002174		2018136824
TLS	2018002219		2018136844
TLS	2018002219		2018136844
TLS	2018002698		2018237741
TLS	2018002698		2018237741
TLS	2018002698		2018237741
TLS	2018003097		2018237873
TLS	2018003097		2018237873
TLS	2018003097		2018237873
TLS	2018003097		2018237873
TLS	2018003097		2018237873
TLS	2018003142		2018237895
TLS	2018003142		2018237895
TLS	2018003142		2018237895
TLS	2018003142		2018237895
TLS	2018003142		2018237895
TLS	2018004010		2018238581
TLS	2018004191		2018238686
TLS	2018004191		2018238686
TLS	2018004191		2018238686
TLS	2018004191		2018238686
TLS	2018004337		2018238844
TLS	2018004337		2018238844
TLS	2018004365		2018238848
TLS	2018004365		2018238848
TLS	2018004365		2018238848
TLS	2018004365		2018238848
TLS	2018004365		2018238848
TLS	2018004519		2018238929
TLS	2018004519		2018238929
TLS	2018004519		2018238929
TLS	2018004519		2018238929
TLS	2018004581		2018238956
TLS	2018004581		2018238956
TLS	2018004581		2018238956
TLS	2018004581		2018238956
TLS	2018004635		2018239481
TLS	2018004748		2018239018
TLS	2018004748		2018239018
TLS	2018004748		2018239018
TLS	2018004748		2018239018
TLS	2018004913		2018239283
TLS	2018005022		2018239403
TLS	2018005022		2018239403
TLS	2018005022		2018239403
TLS	2018005022		2018239403
TLS	2018005085		2018239445
TLS	2018005085		2018239445
TLS	2018005085		2018239445
TLS	2018005085		2018239445
TLS	2018005085		2018239445
TLS	2018005235		2018239568
TLS	2018005235		2018239568
TLS	2018005235		2018239568
TLS	2018005235		2018239568
TLS	2018005996		2019140776
TLS	2018006006		2019140781
TLS	2018006288		2022175493
TLS	2018006288		2022175493
TLS	2018006288		2022175493
TLS	2018006288		2022175493
TLS	2018006365		2019140912
TLS	2018006365		2019140912
TLS	2018006365		2019140912
TLS	2018006398		2019140927
TLS	2018006398		2019140927
TLS	2018006398		2019140927
TLS	2018006398		2019140927
TLS	2018006398		2019140927
TLS	2018006451		2019140944
TLS	2018006503		2019140965
TLS	2018006503		2019140965
TLS	2018006503		2019140965
TLS	2018006503		2019140965
TLS	2018006503		2019140965
TLS	2018007155		2019141717
TLS	2018007155		2019141717
TLS	2018007155		2019141717
TLS	2018007155		2019141717
TLS	2018007155		2019141717
TLS	2018007736		2019141748
TLS	2018007736		2019141748
TLS	2018007736		2019141748
TLS	2018007736		2019141748
TLS	2018007736		2019141748
TLS	2018007917		2019141799
TLS	2018007917		2019141799
TLS	2018007917		2019141799
TLS	2019000176		2021162882
TLS	2019000176		2021162882
TLS	2019000251		2019142696
TLS	2019000251		2019142696
TLS	2019000251		2019142696
TLS	2019000251		2019142696
TLS	2019000251		2019142696
TLS	2019000271		2019142702
TLS	2019000271		2019142702
TLS	2019000514		2019143030
TLS	2019001004		2019143591
TLS	2019001034		2019143606
TLS	2019001106		2019143650
TLS	2019001106		2019143650
TLS	2019001106		2019143650
TLS	2019001106		2019143650
TLS	2019001106		2019143650
TLS	2019001109		2019143652
TLS	2019001109		2019143652
TLS	2019001148		2019143669
TLS	2019001170		2019143682
TLS	2019001170		2019143682
TLS	2019001170		2019143682
TLS	2019001170		2019143682
TLS	2019001422		2019143799
TLS	2019001422		2019143799
TLS	2019001422		2019143799
TLS	2019001422		2019143799
TLS	2019001422		2019143799
TLS	2019001422		2019143799
TLS	2019001422		2019143799
TLS	2019001422		2019143799
TLS	2019001426		2019143803
TLS	2019001426		2019143803
TLS	2019001426		2019143803
TLS	2019001426		2019143803
TLS	2019001426		2019143803
TLS	2019001471		2019143993
TLS	2019001471		2019143993
TLS	2019001471		2019143993
TLS	2019001471		2019143993
TLS	2019001538		2019144024
TLS	2019001538		2019144024
TLS	2019001538		2019144024
TLS	2019001538		2019144024
TLS	2019001538		2019144024
TLS	2019001600		2019144060
TLS	2019001780		2019144146
TLS	2019001780		2019144146
TLS	2019001818		2019144159
TLS	2019001824		2019144163
TLS	2019001824		2019144163
TLS	2019001824		2019144163
TLS	2019001824		2019144163
TLS	2019001824		2019144163
TLS	2019001865		2019144286
TLS	2019001865		2019144286
TLS	2019001902		2019144305
TLS	2019001902		2019144305
TLS	2019001902		2019144305
TLS	2019001902		2019144305
TLS	2019001902		2019144305
TLS	2019002010		2019144349
TLS	2019002010		2019144349
TLS	2019002010		2019144349
TLS	2019002014		2019144351
TLS	2019002014		2019144351
TLS	2019002014		2019144351
TLS	2019002038		2019144421
TLS	2019002040		2019144368
TLS	2019002040		2019144368
TLS	2019002040		2019144368
TLS	2019002040		2019144368
TLS	2019002040		2019144368
TLS	2019002155		2019144509
TLS	2019002155		2019144509
TLS	2019002155		2019144509
TLS	2019002155		2019144509
TLS	2019002277		2019144637
TLS	2019002277		2019144637
TLS	2019002366		2019144709
TLS	2019002366		2019144709
TLS	2019002366		2019144709
TLS	2019002366		2019144709
TLS	2019002366		2019144709
TLS	2019002434		2019144751
TLS	2019002434		2019144751
TLS	2019002434		2019144751
TLS	2019002434		2019144751
TLS	2019002434		2019144751
TLS	2019002623		2019144961
TLS	2019002623		2019144961
TLS	2019002664		2019145020
TLS	2019002664		2019145020
TLS	2019002741		2019145101
TLS	2019002818		2019145163
TLS	2019002818		2019145163
TLS	2019002900		2019245669
TLS	2019002900		2019245669
TLS	2019003018		2019245681
TLS	2019003018		2019245681
TLS	2019003018		2019245681
TLS	2019003018		2019245681
TLS	2019003018		2019245681
TLS	2019003362		2019245791
TLS	2019003362		2019245791
TLS	2019003362		2019245791
TLS	2019003362		2019245791
TLS	2019003362		2019245791
TLS	2019003395		2019245796
TLS	2019003419		2019245807
TLS	2019003419		2019245807
TLS	2019003419		2019245807
TLS	2019003448		2019245819
TLS	2019003448		2019245819
TLS	2019003448		2019245819
TLS	2019003448		2019245819
TLS	2019003448		2019245819
TLS	2019003567		2022281643
TLS	2019003567		2022281643
TLS	2019003618		2019246160
TLS	2019003618		2019246160
TLS	2019003618		2019246160
TLS	2019003618		2019246160
TLS	2019003704		2019246202
TLS	2019003704		2019246202
TLS	2019003704		2019246202
TLS	2019003704		2019246202
TLS	2019003704		2019246202
TLS	2019003902		2019246271
TLS	2019003902		2019246271
TLS	2019003902		2019246271
TLS	2019003913		2019246275
TLS	2019003913		2019246275
TLS	2019003913		2019246275
TLS	2019003913		2019246275
TLS	2019003913		2019246275
TLS	2019003923		2019246277
TLS	2019003923		2019246277
TLS	2019003923		2019246277
TLS	2019003923		2019246277
TLS	2019003972		2019246298
TLS	2019003972		2019246298
TLS	2019003972		2019246298
TLS	2019003972		2019246298
TLS	2019003972		2019246298
TLS	2019004016		2019246315
TLS	2019004292		2019246669
TLS	2019004292		2019246669
TLS	2019004292		2019246669
TLS	2019004292		2019246669
TLS	2019004292		2019246669
TLS	2019004452		2019246735
TLS	2019004452		2019246735
TLS	2019004452		2019246735
TLS	2019004452		2019246735
TLS	2019004452		2019246735
TLS	2019004536		2019246867
TLS	2019004536		2019246867
TLS	2019004536		2019246867
TLS	2019004536		2019246867
TLS	2019004536		2019246867
TLS	2019004556		2019246876
TLS	2019004556		2019246876
TLS	2019004556		2019246876
TLS	2019004741		2019247047
TLS	2019004741		2019247047
TLS	2019004741		2019247047
TLS	2019004741		2019247047
TLS	2019004800		2019247072
TLS	2019004800		2019247072
TLS	2019004800		2019247072
TLS	2019004800		2019247072
TLS	2019004800		2019247072
TLS	2019004876		2019247127
TLS	2019004884		2019247131
TLS	2019004884		2019247131
TLS	2019004884		2019247131
TLS	2019004884		2019247131
TLS	2019004884		2019247131
TLS	2019005217		2019247447
TLS	2019005217		2019247447
TLS	2019005665		2019247849
TLS	2019005696		2019247899
TLS	2019005696		2019247899
TLS	2019005696		2019247899
TLS	2019005721		2020148524
TLS	2019005721		2020148524
TLS	2019005721		2020148524
TLS	2019005721		2020148524
TLS	2019005721		2020148524
TLS	2019006111		2020148589
TLS	2019006111		2020148589
TLS	2019006111		2020148589
TLS	2019006111		2020148589
TLS	2019006111		2020148589
TLS	2019006179		2020148614
TLS	2019006179		2020148614
TLS	2019006179		2020148614
TLS	2019006179		2020148614
TLS	2019006179		2020148614
TLS	2019006274		2020148650
TLS	2019006274		2020148650
TLS	2019006330		2020148682
TLS	2019006330		2020148682
TLS	2019006751		2020149347
TLS	2019006751		2020149347
TLS	2019006751		2020149347
TLS	2019006751		2020149347
TLS	2019006751		2020149347
TLS	2019007220		2020149549
TLS	2019007220		2020149549
TLS	2019007253		2020149572
TLS	2019007253		2020149572
TLS	2019007253		2020149572
TLS	2019007253		2020149572
TLS	2019007253		2020149572
TLS	2019007260		2020149576
TLS	2019007314		2020149605
TLS	2019007314		2020149605
TLS	2019007314		2020149605
TLS	2019007314		2020149605
TLS	2019007314		2020149605
TLS	2019007342		2021162886
TLS	2019007342		2021162886
TLS	2019007342		2021162886
TLS	2019007342		2021162886
TLS	2019007342		2021162886
TLS	2019007351		2020149622
TLS	2019007351		2020149622
TLS	2019007351		2020149622
TLS	2019007374		2020149631
TLS	2019007374		2020149631
TLS	2019007374		2020149631
TLS	2019007374		2020149631
TLS	2019007374		2020149631
TLS	2019007379		2020149634
TLS	2019007379		2020149634
TLS	2019007382		2020254547
TLS	2019007382		2020254547
TLS	2019007418		2020149657
TLS	2019007418		2020149657
TLS	2019007418		2020149657
TLS	2019007418		2020149657
TLS	2019007418		2020149657
TLS	2019007457		2020149682
TLS	2019007457		2020149682
TLS	2019007457		2020149682
TLS	2019007561		2021163600
TLS	2019007561		2021163600
TLS	2019007561		2021163600
TLS	2019007561		2021163600
TLS	2019007561		2021163600
TLS	2019007586		2021163134
TLS	2019007586		2021163134
TLS	2019007662		2020149786
TLS	2019007662		2020149786
TLS	2019007662		2020149786
TLS	2019007662		2020149786
TLS	2019007662		2020149786
TLS	2019007730		2020256320
TLS	2019007730		2020256320
TLS	2019007730		2020256320
TLS	2019007834		2020149869
TLS	2019007834		2020149869
TLS	2019007834		2020149869
TLS	2019007834		2020149869
TLS	2019007834		2020149869
TLS	2019007846		2020256683
TLS	2019007846		2020256683
TLS	2019007846		2020256683
TLS	2019007909		2020149924
TLS	2019007909		2020149924
TLS	2019007909		2020149924
TLS	2019007909		2020149924
TLS	2019007909		2020149924
TLS	2019007965		2020149958
TLS	2019007965		2020149958
TLS	2019007965		2020149958
TLS	2019008158		2020150019
TLS	2019008158		2020150019
TLS	2019008192		2020150031
TLS	2019008192		2020150031
TLS	2019008192		2020150031
TLS	2019008192		2020150031
TLS	2019008192		2020150031
TLS	2020000100		2020150081
TLS	2020000726		2022281729
TLS	2020000726		2022281729
TLS	2020000726		2022281729
TLS	2020000726		2022281729
TLS	2020000774		2020151190
TLS	2020000942		2020151453
TLS	2020000942		2020151453
TLS	2020000942		2020151453
TLS	2020000942		2020151453
TLS	2020000960		2020255270
TLS	2020000960		2020255270
TLS	2020000960		2020255270
TLS	2020000960		2020255270
TLS	2020000986		2020256662
TLS	2020000986		2020256662
TLS	2020000986		2020256662
TLS	2020000986		2020256662
TLS	2020001003		2020254587
TLS	2020001003		2020254587
TLS	2020001016		2020151503
TLS	2020001016		2020151503
TLS	2020001016		2020151503
TLS	2020001016		2020151503
TLS	2020001016		2020151503
TLS	2020001184		2020151743
TLS	2020001184		2020151743
TLS	2020001184		2020151743
TLS	2020001184		2020151743
TLS	2020001184		2020151743
TLS	2020001454		2021159955
TLS	2020001454		2021159955
TLS	2020001454		2021159955
TLS	2020001486		2020151898
TLS	2020001503		2020151904
TLS	2020001503		2020151904
TLS	2020001503		2020151904
TLS	2020001523		2021163636
TLS	2020001523		2021163636
TLS	2020001523		2021163636
TLS	2020001665		2020152064
TLS	2020001665		2020152064
TLS	2020001665		2020152064
TLS	2020001736		2020254608
TLS	2020001736		2020254608
TLS	2020001736		2020254608
TLS	2020001736		2020254608
TLS	2020001736		2020254608
TLS	2020001807		2020152385
TLS	2020001807		2020152385
TLS	2020001807		2020152385
TLS	2020001807		2020152385
TLS	2020001807		2020152385
TLS	2020001836		2020152406
TLS	2020001896		2020255941
TLS	2020001896		2020255941
TLS	2020001896		2020255941
TLS	2020001945		2020152467
TLS	2020001945		2020152467
TLS	2020001945		2020152467
TLS	2020001945		2020152467
TLS	2020001945		2020152467
TLS	2020002068		2021159957
TLS	2020002068		2021159957
TLS	2020002068		2021159957
TLS	2020002068		2021159957
TLS	2020002089		2020254619
TLS	2020002165		2020254624
TLS	2020002165		2020254624
TLS	2020002165		2020254624
TLS	2020002179		2020152607
TLS	2020002179		2020152607
TLS	2020002211		2021159958
TLS	2020002211		2021159958
TLS	2020002211		2021159958
TLS	2020002284		2020152720
TLS	2020002284		2020152720
TLS	2020002284		2020152720
TLS	2020002284		2020152720
TLS	2020002284		2020152720
TLS	2020002383		2021159753
TLS	2020002383		2021159753
TLS	2020002383		2021159753
TLS	2020002436		2021163606
TLS	2020002436		2021163606
TLS	2020002449		2020255281
TLS	2020002449		2020255281
TLS	2020002495		2020254636
TLS	2020002495		2020254636
TLS	2020002648		2020153047
TLS	2020002737		2020153141
TLS	2020002742		2020153149
TLS	2020002742		2020153149
TLS	2020002742		2020153149
TLS	2020002742		2020153149
TLS	2020002742		2020153149
TLS	2020002818		2021163918
TLS	2020002818		2021163918
TLS	2020002826		2020153226
TLS	2020002826		2020153226
TLS	2020002826		2020153226
TLS	2020002826		2020153226
TLS	2020002826		2020153226
TLS	2020002933		2021163639
TLS	2020002933		2021163639
TLS	2020002933		2021163639
TLS	2020002933		2021163639
TLS	2020002933		2021163639
TLS	2020003366		2020253837
TLS	2020003366		2020253837
TLS	2020003366		2020253837
TLS	2020003956		2021268365
TLS	2020003956		2021268365
TLS	2020003956		2021268365
TLS	2020003956		2021268365
TLS	2020004124		2020254677
TLS	2020004124		2020254677
TLS	2020004124		2020254677
TLS	2020004124		2020254677
TLS	2020004124		2020254677
TLS	2020004475		2020254963
TLS	2020004475		2020254963
TLS	2020004475		2020254963
TLS	2020004475		2020254963
TLS	2020004475		2020254963
TLS	2020004625		2020255130
TLS	2020004734		2021158714
TLS	2020004734		2021158714
TLS	2020004734		2021158714
TLS	2020004734		2021158714
TLS	2020004734		2021158714
TLS	2020004802		2020255301
TLS	2020004802		2020255301
TLS	2020004802		2020255301
TLS	2020004802		2020255301
TLS	2020004802		2020255301
TLS	2020004940		2020255430
TLS	2020004940		2020255430
TLS	2020004940		2020255430
TLS	2020004940		2020255430
TLS	2020004940		2020255430
TLS	2020004991		2020255452
TLS	2020004991		2020255452
